query_id	query	category	expected_doc	relevance	answer_mode	span_start	span_end	page	answer_text	expected_answer	citations	version_mode	query_time	as_of	version_context	conflict_context	judgments
q-0188	ngan sach ho so hs-2027-026 bao nhieu	diacritic_variant	gold-026	3	answer	109	167		Ngân sách được phê duyệt là 562 triệu đồng.	Ngân sách được phê duyệt là 562 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""6aa51277d22c88056cac209cd64fe1a399b5d56eb2a58f4e3c81799bb2913a99"",""documentId"":""gold-026"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":167,""isCurrent"":true,""logicalDocumentId"":""logical-gold-026"",""page"":null,""quote"":""Ngân sách được phê duyệt là 562 triệu đồng."",""start"":109,""versionId"":""version-gold-026-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-026-v1""],""currentVersionId"":""version-gold-026-v1"",""logicalDocumentId"":""logical-gold-026""}"	{}	"{""gold-008"":1,""gold-017"":1,""gold-026"":3}"
q-0189	Trong kế hoạch triển khai đối soát thanh toán, để bố trí nguồn lực và báo cáo tiến độ đúng hạn, hồ sơ HS-2027-026 phải hoàn tất chính xác vào ngày nào?	long_context	gold-026	3	answer	169	220		Hạn hoàn tất là ngày 10 tháng 07 năm 2026.	Hạn hoàn tất là ngày 10 tháng 07 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""6aa51277d22c88056cac209cd64fe1a399b5d56eb2a58f4e3c81799bb2913a99"",""documentId"":""gold-026"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":220,""isCurrent"":true,""logicalDocumentId"":""logical-gold-026"",""page"":null,""quote"":""Hạn hoàn tất là ngày 10 tháng 07 năm 2026."",""start"":169,""versionId"":""version-gold-026-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-026-v1""],""currentVersionId"":""version-gold-026-v1"",""logicalDocumentId"":""logical-gold-026""}"	{}	"{""gold-008"":1,""gold-017"":1,""gold-026"":3}"
q-0190	han hoan tat hs-2027-026 la ngay nao	diacritic_variant	gold-026	3	answer	169	220		Hạn hoàn tất là ngày 10 tháng 07 năm 2026.	Hạn hoàn tất là ngày 10 tháng 07 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""6aa51277d22c88056cac209cd64fe1a399b5d56eb2a58f4e3c81799bb2913a99"",""documentId"":""gold-026"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":220,""isCurrent"":true,""logicalDocumentId"":""logical-gold-026"",""page"":null,""quote"":""Hạn hoàn tất là ngày 10 tháng 07 năm 2026."",""start"":169,""versionId"":""version-gold-026-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-026-v1""],""currentVersionId"":""version-gold-026-v1"",""logicalDocumentId"":""logical-gold-026""}"	{}	"{""gold-008"":1,""gold-017"":1,""gold-026"":3}"
q-0191	Đơn vị nào phụ trách hồ sơ HS-2027-026?	named_entity	gold-026	3	answer	222	275		Đơn vị phụ trách là Phòng Tài chính (PTC).	Đơn vị phụ trách là Phòng Tài chính (PTC).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""6aa51277d22c88056cac209cd64fe1a399b5d56eb2a58f4e3c81799bb2913a99"",""documentId"":""gold-026"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":275,""isCurrent"":true,""logicalDocumentId"":""logical-gold-026"",""page"":null,""quote"":""Đơn vị phụ trách là Phòng Tài chính (PTC)."",""start"":222,""versionId"":""version-gold-026-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-026-v1""],""currentVersionId"":""version-gold-026-v1"",""logicalDocumentId"":""logical-gold-026""}"	{}	"{""gold-008"":1,""gold-017"":1,""gold-026"":3}"
q-0192	PTC phụ trách hồ sơ HS-2027-026 phải không?	abbreviation	gold-026	3	answer	222	275		Đơn vị phụ trách là Phòng Tài chính (PTC).	Đơn vị phụ trách là Phòng Tài chính (PTC).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""6aa51277d22c88056cac209cd64fe1a399b5d56eb2a58f4e3c81799bb2913a99"",""documentId"":""gold-026"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":275,""isCurrent"":true,""logicalDocumentId"":""logical-gold-026"",""page"":null,""quote"":""Đơn vị phụ trách là Phòng Tài chính (PTC)."",""start"":222,""versionId"":""version-gold-026-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-026-v1""],""currentVersionId"":""version-gold-026-v1"",""logicalDocumentId"":""logical-gold-026""}"	{}	"{""gold-008"":1,""gold-017"":1,""gold-026"":3}"
q-0193	Mã hồ sơ của “Hồ sơ lưu trữ hồ sơ số 27” là gì?	named_entity	gold-027	3	answer	73	102		Mã hồ sơ là HS-2028-027.	Mã hồ sơ là HS-2028-027.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""02ebdf32bbc924ebf464e7ac8ed54c32bb9c015d4ae5e52a46000d33ae4147bc"",""documentId"":""gold-027"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":102,""isCurrent"":true,""logicalDocumentId"":""logical-gold-027"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-027."",""start"":73,""versionId"":""version-gold-027-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-027-v1""],""currentVersionId"":""version-gold-027-v1"",""logicalDocumentId"":""logical-gold-027""}"	{}	"{""gold-009"":1,""gold-018"":1,""gold-027"":3}"
q-0194	ma ho so cua ho so luu tru ho so so 27 la gi	diacritic_variant	gold-027	3	answer	73	102		Mã hồ sơ là HS-2028-027.	Mã hồ sơ là HS-2028-027.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""02ebdf32bbc924ebf464e7ac8ed54c32bb9c015d4ae5e52a46000d33ae4147bc"",""documentId"":""gold-027"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":102,""isCurrent"":true,""logicalDocumentId"":""logical-gold-027"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-027."",""start"":73,""versionId"":""version-gold-027-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-027-v1""],""currentVersionId"":""version-gold-027-v1"",""logicalDocumentId"":""logical-gold-027""}"	{}	"{""gold-009"":1,""gold-018"":1,""gold-027"":3}"
q-0195	Ngân sách của hồ sơ HS-2028-027 là bao nhiêu?	numeric_fact	gold-027	3	answer	104	162		Ngân sách được phê duyệt là 579 triệu đồng.	Ngân sách được phê duyệt là 579 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""02ebdf32bbc924ebf464e7ac8ed54c32bb9c015d4ae5e52a46000d33ae4147bc"",""documentId"":""gold-027"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":162,""isCurrent"":true,""logicalDocumentId"":""logical-gold-027"",""page"":null,""quote"":""Ngân sách được phê duyệt là 579 triệu đồng."",""start"":104,""versionId"":""version-gold-027-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-027-v1""],""currentVersionId"":""version-gold-027-v1"",""logicalDocumentId"":""logical-gold-027""}"	{}	"{""gold-009"":1,""gold-018"":1,""gold-027"":3}"
q-0196	ngan sach ho so hs-2028-027 bao nhieu	diacritic_variant	gold-027	3	answer	104	162		Ngân sách được phê duyệt là 579 triệu đồng.	Ngân sách được phê duyệt là 579 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""02ebdf32bbc924ebf464e7ac8ed54c32bb9c015d4ae5e52a46000d33ae4147bc"",""documentId"":""gold-027"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":162,""isCurrent"":true,""logicalDocumentId"":""logical-gold-027"",""page"":null,""quote"":""Ngân sách được phê duyệt là 579 triệu đồng."",""start"":104,""versionId"":""version-gold-027-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-027-v1""],""currentVersionId"":""version-gold-027-v1"",""logicalDocumentId"":""logical-gold-027""}"	{}	"{""gold-009"":1,""gold-018"":1,""gold-027"":3}"
q-0197	Trong kế hoạch triển khai lưu trữ hồ sơ, để bố trí nguồn lực và báo cáo tiến độ đúng hạn, hồ sơ HS-2028-027 phải hoàn tất chính xác vào ngày nào?	long_context	gold-027	3	answer	164	215		Hạn hoàn tất là ngày 11 tháng 08 năm 2026.	Hạn hoàn tất là ngày 11 tháng 08 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""02ebdf32bbc924ebf464e7ac8ed54c32bb9c015d4ae5e52a46000d33ae4147bc"",""documentId"":""gold-027"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":215,""isCurrent"":true,""logicalDocumentId"":""logical-gold-027"",""page"":null,""quote"":""Hạn hoàn tất là ngày 11 tháng 08 năm 2026."",""start"":164,""versionId"":""version-gold-027-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-027-v1""],""currentVersionId"":""version-gold-027-v1"",""logicalDocumentId"":""logical-gold-027""}"	{}	"{""gold-009"":1,""gold-018"":1,""gold-027"":3}"
q-0198	han hoan tat hs-2028-027 la ngay nao	diacritic_variant	gold-027	3	answer	164	215		Hạn hoàn tất là ngày 11 tháng 08 năm 2026.	Hạn hoàn tất là ngày 11 tháng 08 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""02ebdf32bbc924ebf464e7ac8ed54c32bb9c015d4ae5e52a46000d33ae4147bc"",""documentId"":""gold-027"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":215,""isCurrent"":true,""logicalDocumentId"":""logical-gold-027"",""page"":null,""quote"":""Hạn hoàn tất là ngày 11 tháng 08 năm 2026."",""start"":164,""versionId"":""version-gold-027-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-027-v1""],""currentVersionId"":""version-gold-027-v1"",""logicalDocumentId"":""logical-gold-027""}"	{}	"{""gold-009"":1,""gold-018"":1,""gold-027"":3}"
q-0199	Đơn vị nào phụ trách hồ sơ HS-2028-027?	named_entity	gold-027	3	answer	217	277		Đơn vị phụ trách là Ban An toàn thông tin (BATTT).	Đơn vị phụ trách là Ban An toàn thông tin (BATTT).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""02ebdf32bbc924ebf464e7ac8ed54c32bb9c015d4ae5e52a46000d33ae4147bc"",""documentId"":""gold-027"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":277,""isCurrent"":true,""logicalDocumentId"":""logical-gold-027"",""page"":null,""quote"":""Đơn vị phụ trách là Ban An toàn thông tin (BATTT)."",""start"":217,""versionId"":""version-gold-027-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-027-v1""],""currentVersionId"":""version-gold-027-v1"",""logicalDocumentId"":""logical-gold-027""}"	{}	"{""gold-009"":1,""gold-018"":1,""gold-027"":3}"
q-0200	BATTT phụ trách hồ sơ HS-2028-027 phải không?	abbreviation	gold-027	3	answer	217	277		Đơn vị phụ trách là Ban An toàn thông tin (BATTT).	Đơn vị phụ trách là Ban An toàn thông tin (BATTT).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""02ebdf32bbc924ebf464e7ac8ed54c32bb9c015d4ae5e52a46000d33ae4147bc"",""documentId"":""gold-027"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":277,""isCurrent"":true,""logicalDocumentId"":""logical-gold-027"",""page"":null,""quote"":""Đơn vị phụ trách là Ban An toàn thông tin (BATTT)."",""start"":217,""versionId"":""version-gold-027-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-027-v1""],""currentVersionId"":""version-gold-027-v1"",""logicalDocumentId"":""logical-gold-027""}"	{}	"{""gold-009"":1,""gold-018"":1,""gold-027"":3}"
q-0201	Các hồ sơ nào liên quan đến quy trình mua sắm?	multi_doc	gold-001	2	document_list					Các hồ sơ liên quan gồm: Hồ sơ quy trình mua sắm số 01 (HS-2026-001); Hồ sơ quy trình mua sắm số 10 (HS-2026-010); Hồ sơ quy trình mua sắm số 19 (HS-2026-019).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""48d521d506c99073a448fdd87f204e1d696cb0d565032c5288d8c2c9dfc6e01d"",""documentId"":""gold-001"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":103,""isCurrent"":true,""logicalDocumentId"":""logical-gold-001"",""page"":1,""quote"":""Mã hồ sơ là HS-2026-001."",""start"":74,""versionId"":""version-gold-001-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""4187e4caaf8324e1e0d6f3ab5c3eb64f01f33cea50aafa0a9e6da82e5587b054"",""documentId"":""gold-010"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":103,""isCurrent"":true,""logicalDocumentId"":""logical-gold-010"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-010."",""start"":74,""versionId"":""version-gold-010-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0003"",""contentSha256"":""9500527304be8d1c753509fe8dc8e37b4c16fa3c66179dd212e2fdb918f0d096"",""documentId"":""gold-019"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":103,""isCurrent"":true,""logicalDocumentId"":""logical-gold-019"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-019."",""start"":74,""versionId"":""version-gold-019-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-001-v1"",""version-gold-010-v1"",""version-gold-019-v1""],""currentVersionIds"":[""version-gold-001-v1"",""version-gold-010-v1"",""version-gold-019-v1""],""logicalDocumentIds"":[""logical-gold-001"",""logical-gold-010"",""logical-gold-019""]}"	{}	"{""gold-001"":2,""gold-010"":2,""gold-019"":2}"
q-0202	liet ke ho so ve quy trinh mua sam	multi_doc	gold-001	2	document_list					Các hồ sơ liên quan gồm: Hồ sơ quy trình mua sắm số 01 (HS-2026-001); Hồ sơ quy trình mua sắm số 10 (HS-2026-010); Hồ sơ quy trình mua sắm số 19 (HS-2026-019).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""48d521d506c99073a448fdd87f204e1d696cb0d565032c5288d8c2c9dfc6e01d"",""documentId"":""gold-001"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":103,""isCurrent"":true,""logicalDocumentId"":""logical-gold-001"",""page"":1,""quote"":""Mã hồ sơ là HS-2026-001."",""start"":74,""versionId"":""version-gold-001-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""4187e4caaf8324e1e0d6f3ab5c3eb64f01f33cea50aafa0a9e6da82e5587b054"",""documentId"":""gold-010"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":103,""isCurrent"":true,""logicalDocumentId"":""logical-gold-010"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-010."",""start"":74,""versionId"":""version-gold-010-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0003"",""contentSha256"":""9500527304be8d1c753509fe8dc8e37b4c16fa3c66179dd212e2fdb918f0d096"",""documentId"":""gold-019"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":103,""isCurrent"":true,""logicalDocumentId"":""logical-gold-019"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-019."",""start"":74,""versionId"":""version-gold-019-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-001-v1"",""version-gold-010-v1"",""version-gold-019-v1""],""currentVersionIds"":[""version-gold-001-v1"",""version-gold-010-v1"",""version-gold-019-v1""],""logicalDocumentIds"":[""logical-gold-001"",""logical-gold-010"",""logical-gold-019""]}"	{}	"{""gold-001"":2,""gold-010"":2,""gold-019"":2}"
q-0203	Các hồ sơ nào liên quan đến kiểm soát truy cập?	multi_doc	gold-002	2	document_list					Các hồ sơ liên quan gồm: Hồ sơ kiểm soát truy cập số 02 (HS-2027-002); Hồ sơ kiểm soát truy cập số 11 (HS-2027-011); Hồ sơ kiểm soát truy cập số 20 (HS-2027-020).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""fdf3345c5979aa4f23a776804590a1d173455bc891ea7eab947889b8fe337b03"",""documentId"":""gold-002"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":106,""isCurrent"":true,""logicalDocumentId"":""logical-gold-002"",""page"":1,""quote"":""Mã hồ sơ là HS-2027-002."",""start"":77,""versionId"":""version-gold-002-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""dc5cd796cacc335b24bce640a55f97c2e2caaee58a61438782e3f16f89ef109c"",""documentId"":""gold-011"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":106,""isCurrent"":true,""logicalDocumentId"":""logical-gold-011"",""page"":null,""quote"":""Mã hồ sơ là HS-2027-011."",""start"":77,""versionId"":""version-gold-011-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0003"",""contentSha256"":""7386e6a596489df5cab5234a7a303aa39fa70c173b74ff44af4354efaa799ebb"",""documentId"":""gold-020"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":106,""isCurrent"":true,""logicalDocumentId"":""logical-gold-020"",""page"":null,""quote"":""Mã hồ sơ là HS-2027-020."",""start"":77,""versionId"":""version-gold-020-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-002-v1"",""version-gold-011-v1"",""version-gold-020-v1""],""currentVersionIds"":[""version-gold-002-v1"",""version-gold-011-v1"",""version-gold-020-v1""],""logicalDocumentIds"":[""logical-gold-002"",""logical-gold-011"",""logical-gold-020""]}"	{}	"{""gold-002"":2,""gold-011"":2,""gold-020"":2}"
q-0204	liet ke ho so ve kiem soat truy cap	multi_doc	gold-002	2	document_list					Các hồ sơ liên quan gồm: Hồ sơ kiểm soát truy cập số 02 (HS-2027-002); Hồ sơ kiểm soát truy cập số 11 (HS-2027-011); Hồ sơ kiểm soát truy cập số 20 (HS-2027-020).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""fdf3345c5979aa4f23a776804590a1d173455bc891ea7eab947889b8fe337b03"",""documentId"":""gold-002"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":106,""isCurrent"":true,""logicalDocumentId"":""logical-gold-002"",""page"":1,""quote"":""Mã hồ sơ là HS-2027-002."",""start"":77,""versionId"":""version-gold-002-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""dc5cd796cacc335b24bce640a55f97c2e2caaee58a61438782e3f16f89ef109c"",""documentId"":""gold-011"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":106,""isCurrent"":true,""logicalDocumentId"":""logical-gold-011"",""page"":null,""quote"":""Mã hồ sơ là HS-2027-011."",""start"":77,""versionId"":""version-gold-011-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0003"",""contentSha256"":""7386e6a596489df5cab5234a7a303aa39fa70c173b74ff44af4354efaa799ebb"",""documentId"":""gold-020"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":106,""isCurrent"":true,""logicalDocumentId"":""logical-gold-020"",""page"":null,""quote"":""Mã hồ sơ là HS-2027-020."",""start"":77,""versionId"":""version-gold-020-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-002-v1"",""version-gold-011-v1"",""version-gold-020-v1""],""currentVersionIds"":[""version-gold-002-v1"",""version-gold-011-v1"",""version-gold-020-v1""],""logicalDocumentIds"":[""logical-gold-002"",""logical-gold-011"",""logical-gold-020""]}"	{}	"{""gold-002"":2,""gold-011"":2,""gold-020"":2}"
q-0205	Các hồ sơ nào liên quan đến đào tạo nhân sự?	multi_doc	gold-003	2	document_list					Các hồ sơ liên quan gồm: Hồ sơ đào tạo nhân sự số 03 (HS-2028-003); Hồ sơ đào tạo nhân sự số 12 (HS-2028-012); Hồ sơ đào tạo nhân sự số 21 (HS-2028-021).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""866aa54efba46c53bff11e0690125bf16cea088c8ed70cb7c39cf63ffc318789"",""documentId"":""gold-003"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":105,""isCurrent"":true,""logicalDocumentId"":""logical-gold-003"",""page"":1,""quote"":""Mã hồ sơ là HS-2028-003."",""start"":76,""versionId"":""version-gold-003-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""b7d9bddc9183aece26909bc26f43055a6664e7100f6a71cdaa54cf3a84ca0f1b"",""documentId"":""gold-012"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":105,""isCurrent"":true,""logicalDocumentId"":""logical-gold-012"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-012."",""start"":76,""versionId"":""version-gold-012-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0003"",""contentSha256"":""fdee39297ced2f69b955b5caef41efd691d64121177bb4ecf375ab59f84b01b5"",""documentId"":""gold-021"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":105,""isCurrent"":true,""logicalDocumentId"":""logical-gold-021"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-021."",""start"":76,""versionId"":""version-gold-021-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-003-v1"",""version-gold-012-v1"",""version-gold-021-v1""],""currentVersionIds"":[""version-gold-003-v1"",""version-gold-012-v1"",""version-gold-021-v1""],""logicalDocumentIds"":[""logical-gold-003"",""logical-gold-012"",""logical-gold-021""]}"	{}	"{""gold-003"":2,""gold-012"":2,""gold-021"":2}"
